"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.19534,-0.22916,0,0.0044114,1,0.769,0.769,0,0.025
-0.19458,-0.22976,0,0.0045562,1,0.77,0.77,0,0.025
-0.19378,-0.23029,0,0.0046975,1,0.771,0.771,0,0.025
-0.19298,-0.23082,0,0.0048384,1,0.772,0.772,0,0.025
-0.19218,-0.23135,0,0.0049794,1,0.773,0.773,0,0.025
-0.19138,-0.23188,0,0.0051203,1,0.774,0.774,0,0.025
-0.19058,-0.23241,0,0.0052612,1,0.775,0.775,0,0.025
-0.18977,-0.23292,0,0.0054012,1,0.776,0.776,0,0.025
-0.18893,-0.23338,0,0.0055377,1,0.777,0.777,0,0.025
-0.18809,-0.23384,0,0.0056742,1,0.778,0.778,0,0.025
-0.18726,-0.2343,0,0.0058108,1,0.779,0.779,0,0.025
-0.18642,-0.23476,0,0.0059473,1,0.78,0.78,0,0.025
-0.18558,-0.23522,0,0.0060838,1,0.781,0.781,0,0.025
-0.18472,-0.23563,0,0.0062173,1,0.782,0.782,0,0.025
-0.18385,-0.23602,0,0.0063489,1,0.783,0.783,0,0.025
-0.18298,-0.23641,0,0.0064806,1,0.784,0.784,0,0.025
-0.1821,-0.23679,0,0.0066122,1,0.785,0.785,0,0.025
-0.18123,-0.23718,0,0.0067438,1,0.786,0.786,0,0.025
-0.18036,-0.23756,0,0.0068748,1,0.787,0.787,0,0.025
-0.17945,-0.23787,0,0.0070011,1,0.788,0.788,0,0.025
-0.17854,-0.23819,0,0.0071274,1,0.789,0.789,0,0.025
-0.17764,-0.2385,0,0.0072537,1,0.79,0.79,0,0.025
-0.17673,-0.23881,0,0.00738,1,0.791,0.791,0,0.025
-0.17583,-0.23913,0,0.0075063,1,0.792,0.792,0,0.025
-0.1749,-0.23939,0,0.0076285,1,0.793,0.793,0,0.025
-0.17396,-0.23963,0,0.0077491,1,0.794,0.794,0,0.025
-0.17302,-0.23986,0,0.0078696,1,0.795,0.795,0,0.025
-0.17209,-0.2401,0,0.0079901,1,0.796,0.796,0,0.025
-0.17115,-0.24034,0,0.0081107,1,0.797,0.797,0,0.025
-0.1702,-0.24055,0,0.0082288,1,0.798,0.798,0,0.025
-0.16923,-0.24071,0,0.0083432,1,0.799,0.799,0,0.025
-0.16827,-0.24087,0,0.0084576,1,0.8,0.8,0,0.025
-0.1673,-0.24104,0,0.008572,1,0.801,0.801,0,0.025
-0.16633,-0.2412,0,0.0086864,1,0.802,0.802,0,0.025
-0.16536,-0.24135,0,0.0087999,1,0.803,0.803,0,0.025
-0.16437,-0.24144,0,0.0089078,1,0.804,0.804,0,0.025
