"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0624,2.7566e-21,-0.03117,-0.026748,1,0.075561,0.028725,0,-0.0747
1.0626,4.2228e-21,-0.031393,-0.026864,1,0.075862,0.0287,0,-0.0744
1.0628,2.526e-21,-0.031618,-0.02698,1,0.076163,0.028675,0,-0.0741
1.063,2.718e-21,-0.031844,-0.027097,1,0.076464,0.02865,0,-0.0738
1.0632,3.4255e-21,-0.032072,-0.027216,1,0.076765,0.028625,0,-0.0735
1.0635,4.3681e-21,-0.032301,-0.027336,1,0.077066,0.0286,0,-0.0732
1.0637,1.5259e-21,-0.032532,-0.027458,1,0.077367,0.028575,0,-0.0729
1.0639,-3.4383e-21,-0.032764,-0.02758,1,0.077668,0.02855,0,-0.0726
1.0641,-1.8643e-21,-0.032998,-0.027704,1,0.077969,0.028525,0,-0.0723
1.0643,-4.6673e-22,-0.033233,-0.027829,1,0.07827,0.0285,0,-0.072
1.0645,9.0004e-22,-0.033471,-0.027956,1,0.078571,0.028475,0,-0.0717
1.0647,6.0427e-23,-0.03371,-0.028084,1,0.078872,0.02845,0,-0.0714
1.0649,-1.1776e-21,-0.03395,-0.028213,1,0.079173,0.028425,0,-0.0711
1.0652,-2.8473e-21,-0.034192,-0.028343,1,0.079475,0.0284,0,-0.0708
1.0654,-4.0297e-23,-0.034436,-0.028475,1,0.079776,0.028375,0,-0.0705
1.0656,5.1225e-21,-0.034682,-0.028608,1,0.080077,0.02835,0,-0.0702
1.0658,3.57e-21,-0.03493,-0.028744,1,0.080378,0.028325,0,-0.0699
1.066,1.074e-21,-0.035179,-0.02888,1,0.080679,0.0283,0,-0.0696
1.0663,-2.5386e-21,-0.03543,-0.029017,1,0.08098,0.028275,0,-0.0693
1.0665,-1.8179e-21,-0.035683,-0.029157,1,0.081281,0.02825,0,-0.069
1.0667,-9.3824e-22,-0.035937,-0.029297,1,0.081582,0.028225,0,-0.0687
1.0669,-2.4046e-21,-0.036194,-0.02944,1,0.081883,0.0282,0,-0.0684
1.0672,-6.9206e-22,-0.036452,-0.029584,1,0.082184,0.028175,0,-0.0681
1.0674,3.2175e-21,-0.036711,-0.029728,1,0.082485,0.02815,0,-0.0678
1.0676,5.0847e-21,-0.036972,-0.029873,1,0.082786,0.028125,0,-0.0675
1.0678,3.5659e-21,-0.037235,-0.03002,1,0.083087,0.0281,0,-0.0672
1.0681,-2.6916e-21,-0.0375,-0.030168,1,0.083388,0.028075,0,-0.0669
1.0683,-8.3868e-21,-0.037767,-0.030319,1,0.083689,0.02805,0,-0.0666
1.0685,-1.0518e-20,-0.038035,-0.03047,1,0.08399,0.028025,0,-0.0663
1.0687,-1.8652e-21,-0.038306,-0.030624,1,0.084291,0.028,0,-0.066
1.069,3.2877e-21,-0.038579,-0.030779,1,0.084592,0.027975,0,-0.0657
1.0692,5.7139e-21,-0.038853,-0.030935,1,0.084893,0.02795,0,-0.0654
1.0694,1.1692e-21,-0.03913,-0.031095,1,0.085194,0.027925,0,-0.0651
1.0697,-6.7848e-22,-0.039409,-0.031255,1,0.085495,0.0279,0,-0.0648
1.0699,1.2338e-21,-0.03969,-0.031417,1,0.085796,0.027875,0,-0.0645
1.0701,3.5066e-21,-0.039973,-0.031581,1,0.086097,0.02785,0,-0.0642
1.0704,4.3586e-21,-0.040258,-0.031746,1,0.086398,0.027825,0,-0.0639
1.0706,-6.5856e-23,-0.040546,-0.031914,1,0.086699,0.0278,0,-0.0636
1.0708,-2.6356e-21,-0.040835,-0.032084,1,0.087001,0.027775,0,-0.0633
1.0711,-4.2736e-21,-0.041127,-0.032255,1,0.087302,0.02775,0,-0.063
1.0713,-2.991e-21,-0.041421,-0.032429,1,0.087603,0.027725,0,-0.0627
1.0716,-1.0223e-21,-0.041717,-0.032604,1,0.087904,0.0277,0,-0.0624
1.0718,1.8284e-21,-0.042016,-0.032781,1,0.088205,0.027675,0,-0.0621
1.072,-5.3865e-22,-0.042317,-0.032961,1,0.088506,0.02765,0,-0.0618
1.0723,-3.9493e-21,-0.04262,-0.033142,1,0.088807,0.027625,0,-0.0615
1.0725,-6.1507e-21,-0.042926,-0.033326,1,0.089108,0.0276,0,-0.0612
1.0728,-3.9336e-21,-0.043234,-0.033511,1,0.089409,0.027575,0,-0.0609
1.073,9.2361e-22,-0.043544,-0.033698,1,0.08971,0.02755,0,-0.0606
1.0733,2.3282e-21,-0.043857,-0.033889,1,0.090011,0.027525,0,-0.0603
1.0735,3.2985e-21,-0.044172,-0.034081,1,0.090312,0.0275,0,-0.06
1.0738,3.2119e-21,-0.04449,-0.034275,1,0.090613,0.027475,0,-0.0597
