"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.022,1.1153e-22,0.0058039,-0.024704,1,0.050083,0.073312,0.000166,-0.1002
1.0221,-2.3297e-22,0.0058615,-0.024753,1,0.050384,0.073344,0.000167,-0.0999
1.0223,-1.6323e-22,0.0059197,-0.024804,1,0.050686,0.073376,0.000168,-0.0996
1.0224,-1.8402e-23,0.0059782,-0.024854,1,0.050988,0.073408,0.000169,-0.0993
1.0225,4.8319e-23,0.0060373,-0.024905,1,0.05129,0.07344,0.00017,-0.099
1.0227,-5.4761e-23,0.0060969,-0.024957,1,0.051591,0.073472,0.000171,-0.0987
1.0228,-3.0892e-22,0.0061568,-0.025008,1,0.051893,0.073504,0.000172,-0.0984
1.0229,-2.2634e-22,0.0062174,-0.025061,1,0.052195,0.073536,0.000173,-0.0981
1.0231,-6.4804e-23,0.0062783,-0.025113,1,0.052496,0.073568,0.000174,-0.0978
1.0232,1.9215e-22,0.0063398,-0.025166,1,0.052798,0.0736,0.000175,-0.0975
1.0234,1.1257e-22,0.0064018,-0.02522,1,0.0531,0.073632,0.000176,-0.0972
1.0235,-8.4196e-23,0.0064642,-0.025274,1,0.053402,0.073664,0.000177,-0.0969
1.0236,-2.8082e-22,0.0065273,-0.025328,1,0.053703,0.073696,0.000178,-0.0966
1.0238,-1.3049e-22,0.0065907,-0.025383,1,0.054005,0.073728,0.000179,-0.0963
1.0239,2.3766e-22,0.0066546,-0.025438,1,0.054307,0.07376,0.00018,-0.096
1.024,2.5967e-22,0.0067192,-0.025493,1,0.054608,0.073792,0.000181,-0.0957
1.0242,2.1722e-22,0.0067842,-0.025549,1,0.05491,0.073824,0.000182,-0.0954
1.0243,4.7472e-23,0.0068498,-0.025605,1,0.055212,0.073856,0.000183,-0.0951
1.0245,-3.063e-23,0.0069159,-0.025662,1,0.055513,0.073888,0.000184,-0.0948
1.0246,-7.6759e-23,0.0069825,-0.025719,1,0.055815,0.07392,0.000185,-0.0945
1.0247,8.6928e-24,0.0070498,-0.025777,1,0.056117,0.073952,0.000186,-0.0942
1.0249,1.6335e-22,0.0071176,-0.025835,1,0.056419,0.073984,0.000187,-0.0939
1.025,3.7483e-22,0.0071858,-0.025893,1,0.05672,0.074016,0.000188,-0.0936
1.0252,3.0372e-23,0.0072548,-0.025952,1,0.057022,0.074048,0.000189,-0.0933
1.0253,-2.6673e-22,0.0073243,-0.026011,1,0.057324,0.07408,0.00019,-0.093
1.0254,-1.0955e-22,0.0073944,-0.026071,1,0.057625,0.074112,0.000191,-0.0927
1.0256,2.363e-22,0.0074651,-0.026131,1,0.057927,0.074144,0.000192,-0.0924
1.0257,6.2737e-22,0.0075362,-0.026191,1,0.058229,0.074176,0.000193,-0.0921
1.0259,-5.0357e-23,0.0076081,-0.026253,1,0.05853,0.074208,0.000194,-0.0918
1.026,-4.7188e-22,0.0076805,-0.026314,1,0.058832,0.07424,0.000195,-0.0915
