"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.2835,6.8697e-15,0,2.3953e-11,1,0.247,1.5,0.247,0.05
9.309,6.8858e-15,0,2.396e-11,1,0.248,1.5,0.248,0.05
9.3344,6.9019e-15,0,2.3966e-11,1,0.249,1.5,0.249,0.05
9.3599,6.918e-15,0,2.3972e-11,1,0.25,1.5,0.25,0.05
9.3843,6.969e-15,0,2.3977e-11,1,0.251,1.5,0.251,0.05
9.4088,7.0199e-15,0,2.3982e-11,1,0.252,1.5,0.252,0.05
9.4332,7.0708e-15,0,2.3987e-11,1,0.253,1.5,0.253,0.05
9.4577,7.1217e-15,0,2.3992e-11,1,0.254,1.5,0.254,0.05
9.4821,7.1727e-15,0,2.3997e-11,1,0.255,1.5,0.255,0.05
9.5066,7.2236e-15,0,2.4001e-11,1,0.256,1.5,0.256,0.05
9.5311,7.2745e-15,0,2.4006e-11,1,0.257,1.5,0.257,0.05
9.5555,7.3255e-15,0,2.4011e-11,1,0.258,1.5,0.258,0.05
9.58,7.3764e-15,0,2.4016e-11,1,0.259,1.5,0.259,0.05
9.6044,7.4273e-15,0,2.4021e-11,1,0.26,1.5,0.26,0.05
9.6279,7.5278e-15,0,2.402e-11,1,0.261,1.5,0.261,0.05
9.6513,7.6284e-15,0,2.4019e-11,1,0.262,1.5,0.262,0.05
9.6748,7.7289e-15,0,2.4019e-11,1,0.263,1.5,0.263,0.05
9.6982,7.8294e-15,0,2.4018e-11,1,0.264,1.5,0.264,0.05
9.7217,7.9299e-15,0,2.4017e-11,1,0.265,1.5,0.265,0.05
9.7451,8.0305e-15,0,2.4016e-11,1,0.266,1.5,0.266,0.05
9.7686,8.131e-15,0,2.4016e-11,1,0.267,1.5,0.267,0.05
9.7921,8.2315e-15,0,2.4015e-11,1,0.268,1.5,0.268,0.05
9.8155,8.332e-15,0,2.4014e-11,1,0.269,1.5,0.269,0.05
9.839,8.4325e-15,0,2.4013e-11,1,0.27,1.5,0.27,0.05
9.8614,8.5496e-15,0,2.4009e-11,1,0.271,1.5,0.271,0.05
9.8839,8.6667e-15,0,2.4004e-11,1,0.272,1.5,0.272,0.05
9.9063,8.7838e-15,0,2.4e-11,1,0.273,1.5,0.273,0.05
9.9288,8.9009e-15,0,2.3995e-11,1,0.274,1.5,0.274,0.05
9.9512,9.018e-15,0,2.3991e-11,1,0.275,1.5,0.275,0.05
9.9737,9.1351e-15,0,2.3986e-11,1,0.276,1.5,0.276,0.05
9.9962,9.2522e-15,0,2.3981e-11,1,0.277,1.5,0.277,0.05
10.019,9.3693e-15,0,2.3977e-11,1,0.278,1.5,0.278,0.05
10.041,9.4864e-15,0,2.3972e-11,1,0.279,1.5,0.279,0.05
10.064,9.6035e-15,0,2.3968e-11,1,0.28,1.5,0.28,0.05
10.085,9.6729e-15,0,2.3963e-11,1,0.281,1.5,0.281,0.05
10.106,9.7423e-15,0,2.3959e-11,1,0.282,1.5,0.282,0.05
10.128,9.8118e-15,0,2.3955e-11,1,0.283,1.5,0.283,0.05
10.149,9.8812e-15,0,2.395e-11,1,0.284,1.5,0.284,0.05
10.171,9.9506e-15,0,2.3946e-11,1,0.285,1.5,0.285,0.05
10.192,1.002e-14,0,2.3941e-11,1,0.286,1.5,0.286,0.05
10.214,1.0089e-14,0,2.3937e-11,1,0.287,1.5,0.287,0.05
10.235,1.0159e-14,0,2.3933e-11,1,0.288,1.5,0.288,0.05
10.257,1.0228e-14,0,2.3928e-11,1,0.289,1.5,0.289,0.05
10.278,1.0298e-14,0,2.3924e-11,1,0.29,1.5,0.29,0.05
10.299,1.0385e-14,0,2.392e-11,1,0.291,1.5,0.291,0.05
10.319,1.0473e-14,0,2.3917e-11,1,0.292,1.5,0.292,0.05
10.339,1.056e-14,0,2.3914e-11,1,0.293,1.5,0.293,0.05
10.36,1.0647e-14,0,2.391e-11,1,0.294,1.5,0.294,0.05
10.38,1.0735e-14,0,2.3907e-11,1,0.295,1.5,0.295,0.05
10.401,1.0822e-14,0,2.3903e-11,1,0.296,1.5,0.296,0.05
10.421,1.091e-14,0,2.39e-11,1,0.297,1.5,0.297,0.05
10.442,1.0997e-14,0,2.3897e-11,1,0.298,1.5,0.298,0.05
10.462,1.1084e-14,0,2.3893e-11,1,0.299,1.5,0.299,0.05
10.483,1.1172e-14,0,2.389e-11,1,0.3,1.5,0.3,0.05
10.502,1.131e-14,0,2.389e-11,1,0.301,1.5,0.301,0.05
10.522,1.1447e-14,0,2.389e-11,1,0.302,1.5,0.302,0.05
10.541,1.1585e-14,0,2.3889e-11,1,0.303,1.5,0.303,0.05
10.561,1.1723e-14,0,2.3889e-11,1,0.304,1.5,0.304,0.05
10.58,1.1861e-14,0,2.3889e-11,1,0.305,1.5,0.305,0.05
10.599,1.1998e-14,0,2.3889e-11,1,0.306,1.5,0.306,0.05
10.619,1.2136e-14,0,2.3889e-11,1,0.307,1.5,0.307,0.05
10.638,1.2274e-14,0,2.3889e-11,1,0.308,1.5,0.308,0.05
10.658,1.2412e-14,0,2.3888e-11,1,0.309,1.5,0.309,0.05
10.677,1.255e-14,0,2.3888e-11,1,0.31,1.5,0.31,0.05
10.696,1.2708e-14,0,2.3891e-11,1,0.311,1.5,0.311,0.05
10.714,1.2867e-14,0,2.3893e-11,1,0.312,1.5,0.312,0.05
10.733,1.3026e-14,0,2.3896e-11,1,0.313,1.5,0.313,0.05
10.751,1.3184e-14,0,2.3898e-11,1,0.314,1.5,0.314,0.05
10.77,1.3343e-14,0,2.3901e-11,1,0.315,1.5,0.315,0.05
10.788,1.3502e-14,0,2.3903e-11,1,0.316,1.5,0.316,0.05
10.807,1.366e-14,0,2.3905e-11,1,0.317,1.5,0.317,0.05
10.825,1.3819e-14,0,2.3908e-11,1,0.318,1.5,0.318,0.05
10.843,1.3978e-14,0,2.391e-11,1,0.319,1.5,0.319,0.05
10.862,1.4137e-14,0,2.3913e-11,1,0.32,1.5,0.32,0.05
10.879,1.4318e-14,0,2.3913e-11,1,0.321,1.5,0.321,0.05
10.897,1.45e-14,0,2.3913e-11,1,0.322,1.5,0.322,0.05
10.914,1.4682e-14,0,2.3913e-11,1,0.323,1.5,0.323,0.05
10.932,1.4864e-14,0,2.3913e-11,1,0.324,1.5,0.324,0.05
10.949,1.5046e-14,0,2.3914e-11,1,0.325,1.5,0.325,0.05
10.967,1.5228e-14,0,2.3914e-11,1,0.326,1.5,0.326,0.05
10.984,1.541e-14,0,2.3914e-11,1,0.327,1.5,0.327,0.05
11.002,1.5591e-14,0,2.3914e-11,1,0.328,1.5,0.328,0.05
11.019,1.5773e-14,0,2.3914e-11,1,0.329,1.5,0.329,0.05
11.037,1.5955e-14,0,2.3914e-11,1,0.33,1.5,0.33,0.05
11.053,1.6055e-14,0,2.3917e-11,1,0.331,1.5,0.331,0.05
11.07,1.6154e-14,0,2.3919e-11,1,0.332,1.5,0.332,0.05
11.086,1.6254e-14,0,2.3921e-11,1,0.333,1.5,0.333,0.05
11.102,1.6353e-14,0,2.3924e-11,1,0.334,1.5,0.334,0.05
11.119,1.6453e-14,0,2.3926e-11,1,0.335,1.5,0.335,0.05
